country,year,R,isolates,source,AMR,IncomeGroup
31,2022,0.958850425,1531,EARS-Net,CRAB,High-income
31,2022,0.015322581,1240,EARS-Net,CREC,High-income
31,2022,0.233198381,1235,EARS-Net,3GCREC,High-income
31,2022,0.72046589,1803,EARS-Net,CRKP,High-income
31,2022,0.782463929,1802,EARS-Net,3GCRKP,High-income
31,2022,0.487034949,887,EARS-Net,CRPA,High-income
32,2001,0,212,EARS-Net,CREC,Low-income
32,2001,0.003816794,262,EARS-Net,3GCREC,Low-income
32,2002,0,305,EARS-Net,CREC,Low-income
32,2002,0.02,350,EARS-Net,3GCREC,Low-income
32,2003,0,772,EARS-Net,CREC,Low-income
32,2003,0.009512485,841,EARS-Net,3GCREC,Low-income
32,2004,0.002352941,850,EARS-Net,CREC,Low-income
32,2004,0.032258065,961,EARS-Net,3GCREC,Low-income
32,2005,0.001040583,961,EARS-Net,CREC,Low-income
32,2005,0.037463977,1041,EARS-Net,3GCREC,Low-income
32,2005,0.003333333,300,EARS-Net,CRKP,Low-income
32,2005,0.276527331,311,EARS-Net,3GCRKP,Low-income
32,2005,0.183467742,496,EARS-Net,CRPA,Low-income
32,2006,0.001939864,1031,EARS-Net,CREC,Low-income
32,2006,0.04964539,1128,EARS-Net,3GCREC,Low-income
32,2006,0,285,EARS-Net,CRKP,Low-income
32,2006,0.202657807,301,EARS-Net,3GCRKP,Low-income
32,2006,0.161350844,533,EARS-Net,CRPA,Low-income
32,2007,0,1053,EARS-Net,CREC,High-income
32,2007,0.054101222,1146,EARS-Net,3GCREC,High-income
32,2007,0,309,EARS-Net,CRKP,High-income
32,2007,0.252365931,317,EARS-Net,3GCRKP,High-income
32,2007,0.185404339,507,EARS-Net,CRPA,High-income
32,2008,0.001015228,985,EARS-Net,CREC,High-income
32,2008,0.091769158,1057,EARS-Net,3GCREC,High-income
32,2008,0,360,EARS-Net,CRKP,High-income
32,2008,0.349593496,369,EARS-Net,3GCRKP,High-income
32,2008,0.259109312,494,EARS-Net,CRPA,High-income
32,2009,0,1029,EARS-Net,CREC,High-income
32,2009,0.129277567,1052,EARS-Net,3GCREC,High-income
32,2009,0.005555556,360,EARS-Net,CRKP,High-income
32,2009,0.384401114,359,EARS-Net,3GCRKP,High-income
32,2009,0.265503876,516,EARS-Net,CRPA,High-income
32,2010,0.001525553,1311,EARS-Net,CREC,High-income
32,2010,0.1945047,1383,EARS-Net,3GCREC,High-income
32,2010,0.054989817,491,EARS-Net,CRKP,High-income
32,2010,0.458984375,512,EARS-Net,3GCRKP,High-income
32,2010,0.248818898,635,EARS-Net,CRPA,High-income
32,2011,0.00086881,1151,EARS-Net,CREC,High-income
32,2011,0.151143791,1224,EARS-Net,3GCREC,High-income
32,2011,0.01937046,413,EARS-Net,CRKP,High-income
32,2011,0.531322506,431,EARS-Net,3GCRKP,High-income
32,2011,0.21192053,604,EARS-Net,CRPA,High-income
32,2012,0.480861244,418,EARS-Net,CRAB,Low-income
32,2012,0,1307,EARS-Net,CREC,Low-income
32,2012,0.174344437,1411,EARS-Net,3GCREC,Low-income
32,2012,0.029106029,481,EARS-Net,CRKP,Low-income
32,2012,0.43,500,EARS-Net,3GCRKP,Low-income
32,2012,0.274636511,619,EARS-Net,CRPA,Low-income
32,2013,0.501039501,481,EARS-Net,CRAB,Low-income
32,2013,0.001476015,1355,EARS-Net,CREC,Low-income
32,2013,0.188587335,1437,EARS-Net,3GCREC,Low-income
32,2013,0.016949153,531,EARS-Net,CRKP,Low-income
32,2013,0.373429084,557,EARS-Net,3GCRKP,Low-income
32,2013,0.30239521,668,EARS-Net,CRPA,Low-income
32,2014,0.44469526,443,EARS-Net,CRAB,High-income
32,2014,0,1517,EARS-Net,CREC,High-income
32,2014,0.16429895,1619,EARS-Net,3GCREC,High-income
32,2014,0.011272142,621,EARS-Net,CRKP,High-income
32,2014,0.355590062,644,EARS-Net,3GCRKP,High-income
32,2014,0.334677419,744,EARS-Net,CRPA,High-income
32,2015,0.552462527,467,EARS-Net,CRAB,High-income
32,2015,0,1922,EARS-Net,CREC,High-income
32,2015,0.167324778,2026,EARS-Net,3GCREC,High-income
32,2015,0.001455604,687,EARS-Net,CRKP,High-income
32,2015,0.372159091,704,EARS-Net,3GCRKP,High-income
32,2015,0.358441558,770,EARS-Net,CRPA,High-income
32,2016,0.586034913,401,EARS-Net,CRAB,High-income
32,2016,0,1905,EARS-Net,CREC,High-income
32,2016,0.167084797,1993,EARS-Net,3GCREC,High-income
32,2016,0.004267425,703,EARS-Net,CRKP,High-income
32,2016,0.37534626,722,EARS-Net,3GCRKP,High-income
32,2016,0.332882273,739,EARS-Net,CRPA,High-income
32,2017,0.525139665,358,EARS-Net,CRAB,High-income
32,2017,0.000503271,1987,EARS-Net,CREC,High-income
32,2017,0.201166181,2058,EARS-Net,3GCREC,High-income
32,2017,0.002936858,681,EARS-Net,CRKP,High-income
32,2017,0.411255411,693,EARS-Net,3GCRKP,High-income
32,2017,0.365620737,733,EARS-Net,CRPA,High-income
32,2018,0.551820728,357,EARS-Net,CRAB,High-income
32,2018,0,2279,EARS-Net,CREC,High-income
32,2018,0.226160338,2370,EARS-Net,3GCREC,High-income
32,2018,0.00241838,827,EARS-Net,CRKP,High-income
32,2018,0.402122642,848,EARS-Net,3GCRKP,High-income
32,2018,0.372986369,807,EARS-Net,CRPA,High-income
32,2019,0.509569378,418,EARS-Net,CRAB,High-income
32,2019,0,2326,EARS-Net,CREC,High-income
32,2019,0.205967675,2413,EARS-Net,3GCREC,High-income
32,2019,0.008988764,890,EARS-Net,CRKP,High-income
32,2019,0.366630077,911,EARS-Net,3GCRKP,High-income
32,2019,0.33182333,883,EARS-Net,CRPA,High-income
32,2020,0.730337079,534,EARS-Net,CRAB,High-income
32,2020,0,1917,EARS-Net,CREC,High-income
32,2020,0.201325178,1962,EARS-Net,3GCREC,High-income
32,2020,0.006934813,721,EARS-Net,CRKP,High-income
32,2020,0.403846154,728,EARS-Net,3GCRKP,High-income
32,2020,0.337612323,779,EARS-Net,CRPA,High-income
32,2021,0.829757785,1445,EARS-Net,CRAB,High-income
32,2021,0,2391,EARS-Net,CREC,High-income
32,2021,0.204048583,2470,EARS-Net,3GCREC,High-income
32,2021,0.009157509,1092,EARS-Net,CRKP,High-income
32,2021,0.386486486,1110,EARS-Net,3GCRKP,High-income
32,2021,0.343393148,1226,EARS-Net,CRPA,High-income
32,2022,0.579234973,549,EARS-Net,CRAB,High-income
32,2022,0.001988072,2515,EARS-Net,CREC,High-income
32,2022,0.225730994,2565,EARS-Net,3GCREC,High-income
32,2022,0.052742616,948,EARS-Net,CRKP,High-income
32,2022,0.407407407,972,EARS-Net,3GCRKP,High-income
32,2022,0.312007874,1016,EARS-Net,CRPA,High-income
33,2001,0,70,EARS-Net,CREC,High-income
33,2001,0,86,EARS-Net,3GCREC,High-income
33,2002,0,76,EARS-Net,CREC,High-income
33,2002,0,82,EARS-Net,3GCREC,High-income
33,2003,0,87,EARS-Net,CREC,High-income
33,2003,0.01010101,99,EARS-Net,3GCREC,High-income
33,2004,0,111,EARS-Net,CREC,High-income
33,2004,0,118,EARS-Net,3GCREC,High-income
33,2005,0,117,EARS-Net,CREC,High-income
33,2005,0,130,EARS-Net,3GCREC,High-income
33,2006,0,120,EARS-Net,CREC,High-income
33,2006,0,130,EARS-Net,3GCREC,High-income
33,2007,0,88,EARS-Net,CREC,High-income
33,2007,0.019047619,105,EARS-Net,3GCREC,High-income
33,2008,0,116,EARS-Net,CREC,High-income
33,2008,0.008130081,123,EARS-Net,3GCREC,High-income
33,2009,0,99,EARS-Net,CREC,High-income
33,2009,0.018181818,110,EARS-Net,3GCREC,High-income
33,2010,0,52,EARS-Net,CREC,High-income
33,2010,0.038461538,104,EARS-Net,3GCREC,High-income
33,2011,0.061538462,130,EARS-Net,3GCREC,High-income
33,2012,0.050724638,138,EARS-Net,3GCREC,High-income
33,2013,0.049586777,121,EARS-Net,3GCREC,High-income
33,2013,0,30,EARS-Net,3GCRKP,High-income
33,2014,0.032894737,152,EARS-Net,3GCREC,High-income
33,2015,0.01734104,173,EARS-Net,3GCREC,High-income
33,2015,0,36,EARS-Net,3GCRKP,High-income
33,2016,0.041666667,192,EARS-Net,3GCREC,High-income
33,2017,0.061032864,213,EARS-Net,3GCREC,High-income
33,2018,0.080808081,198,EARS-Net,3GCREC,High-income
33,2019,0.070038911,257,EARS-Net,3GCREC,High-income
33,2020,0,245,EARS-Net,CREC,High-income
33,2020,0.110204082,245,EARS-Net,3GCREC,High-income
33,2020,0,32,EARS-Net,CRKP,High-income
33,2020,0,32,EARS-Net,3GCRKP,High-income
33,2021,0,276,EARS-Net,CREC,High-income
33,2021,0.104316547,278,EARS-Net,3GCREC,High-income
33,2021,0.09375,32,EARS-Net,CRPA,High-income
33,2022,0,235,EARS-Net,CREC,High-income
33,2022,0.09787234,235,EARS-Net,3GCREC,High-income
33,2022,0,32,EARS-Net,CRKP,High-income
33,2022,0.03125,32,EARS-Net,3GCRKP,High-income
33,2022,0.114285714,35,EARS-Net,CRPA,High-income
34,2008,0.81,32,Others,CRAB,Upper-middle-income
34,2008,0.09,55,Others,CREC,Upper-middle-income
34,2008,0.71,63,Others,3GCREC,Upper-middle-income
34,2008,0.24,41,Others,CRKP,Upper-middle-income
34,2008,0.93,42,Others,3GCRKP,Upper-middle-income
34,2009,0.87,53,Others,CRAB,Upper-middle-income
34,2009,0.05,155,Others,CREC,Upper-middle-income
34,2009,0.82,165,Others,3GCREC,Upper-middle-income
34,2009,0.34,68,Others,CRKP,Upper-middle-income
34,2009,0.87,69,Others,3GCRKP,Upper-middle-income
34,2009,0.55,66,Others,CRPA,Upper-middle-income
34,2010,0.81,77,Others,CRAB,Upper-middle-income
34,2010,0.05,185,Others,CREC,Upper-middle-income
34,2010,0.77,195,Others,3GCREC,Upper-middle-income
34,2010,0.34,121,Others,CRKP,Upper-middle-income
34,2010,0.85,123,Others,3GCRKP,Upper-middle-income
34,2010,0.52,85,Others,CRPA,Upper-middle-income
34,2011,0.85,127,Others,CRAB,Upper-middle-income
34,2011,0.07,281,Others,CREC,Upper-middle-income
34,2011,0.79,281,Others,3GCREC,Upper-middle-income
34,2011,0.44,174,Others,CRKP,Upper-middle-income
34,2011,0.92,192,Others,3GCRKP,Upper-middle-income
34,2011,0.41,83,Others,CRPA,Upper-middle-income
34,2012,0.92,146,Others,CRAB,Upper-middle-income
34,2012,0.13,412,Others,CREC,Upper-middle-income
34,2012,0.82,472,Others,3GCREC,Upper-middle-income
34,2012,0.51,225,Others,CRKP,Upper-middle-income
34,2012,0.86,256,Others,3GCRKP,Upper-middle-income
34,2012,0.49,116,Others,CRPA,Upper-middle-income
34,2013,0.87,129,Others,CRAB,Upper-middle-income
34,2013,0.11,445,Others,CREC,Upper-middle-income
34,2013,0.8,441,Others,3GCREC,Upper-middle-income
34,2013,0.6,271,Others,CRKP,Upper-middle-income
34,2013,0.86,277,Others,3GCRKP,Upper-middle-income
34,2013,0.5,149,Others,CRPA,Upper-middle-income
34,2014,0.84,83,Others,CRAB,Upper-middle-income
34,2014,0.11,408,Others,CREC,Upper-middle-income
34,2014,0.83,400,Others,3GCREC,Upper-middle-income
34,2014,0.57,277,Others,CRKP,Upper-middle-income
34,2014,0.8,282,Others,3GCRKP,Upper-middle-income
34,2014,0.47,79,Others,CRPA,Upper-middle-income
34,2015,0.73,1300,Others,CRAB,Upper-middle-income
34,2015,0.15,3108,Others,CREC,Upper-middle-income
34,2015,0.78,3072,Others,3GCREC,Upper-middle-income
34,2015,0.56,2088,Others,CRKP,Upper-middle-income
34,2015,0.87,2113,Others,3GCRKP,Upper-middle-income
34,2015,0.43,949,Others,CRPA,Upper-middle-income
34,2016,0.83,94,Others,CRAB,Upper-middle-income
34,2016,0.2,223,Others,CREC,Upper-middle-income
34,2016,0.8,259,Others,3GCREC,Upper-middle-income
34,2016,0.75,259,Others,CRKP,Upper-middle-income
34,2016,0.92,299,Others,3GCRKP,Upper-middle-income
34,2016,0.41,100,Others,CRPA,Upper-middle-income
34,2017,0.77,503,Others,CRAB,Upper-middle-income
34,2017,0.18,1619,Others,CREC,Upper-middle-income
34,2017,0.77,1619,Others,3GCREC,Upper-middle-income
34,2017,0.59,1497,Others,CRKP,Upper-middle-income
34,2017,0.68,1497,Others,3GCRKP,Upper-middle-income
34,2017,0.3,496,Others,CRPA,Upper-middle-income
34,2018,0.69,590,GLASS,CRAB,Upper-middle-income
34,2018,0.42,442,GLASS,CREC,Upper-middle-income
34,2018,0.88,472,GLASS,3GCREC,Upper-middle-income
34,2018,0.72,315,GLASS,CRKP,Upper-middle-income
34,2018,0.91,508,GLASS,3GCRKP,Upper-middle-income
34,2019,0.71,1488,GLASS,CRAB,Upper-middle-income
34,2019,0.41,1215,GLASS,CREC,Upper-middle-income
34,2019,0.83,2919,GLASS,3GCREC,Upper-middle-income
34,2019,0.65,2053,GLASS,CRKP,Upper-middle-income
34,2019,0.9,1537,GLASS,3GCRKP,Upper-middle-income
34,2020,0.78,1546,GLASS,CRAB,Upper-middle-income
34,2020,0.29,1825,GLASS,CREC,Upper-middle-income
34,2020,0.8,2500,GLASS,3GCREC,Upper-middle-income
34,2020,0.57,2610,GLASS,CRKP,Upper-middle-income
34,2020,0.82,2799,GLASS,3GCRKP,Upper-middle-income
35,2018,0.47,131,GLASS,CRAB,Upper-middle-income
35,2018,0.08,242,GLASS,CREC,Upper-middle-income
35,2018,0.73,346,GLASS,3GCREC,Upper-middle-income
35,2018,0.12,188,GLASS,CRKP,Upper-middle-income
35,2018,0.73,279,GLASS,3GCRKP,Upper-middle-income
35,2019,0.53,299,GLASS,CRAB,Low-income
35,2019,0.05,576,GLASS,CREC,Low-income
35,2019,0.71,576,GLASS,3GCREC,Low-income
35,2019,0.17,648,GLASS,CRKP,Low-income
35,2019,0.76,656,GLASS,3GCRKP,Low-income
35,2020,0.61,302,GLASS,CRAB,Upper-middle-income
35,2020,0.03,391,GLASS,CREC,Upper-middle-income
35,2020,0.66,356,GLASS,3GCREC,Upper-middle-income
35,2020,0.19,385,GLASS,CRKP,Upper-middle-income
35,2020,0.68,336,GLASS,3GCRKP,Upper-middle-income
36,2018,0.85,308,GLASS,CRAB,Low-income
36,2018,0.36,228,GLASS,CREC,Low-income
36,2018,0.66,352,GLASS,3GCREC,Low-income
36,2018,0.45,332,GLASS,CRKP,Low-income
36,2018,0.73,405,GLASS,3GCRKP,Low-income
36,2019,0.81,355,GLASS,CRAB,Low-income
36,2019,0.19,460,GLASS,CREC,Low-income
36,2019,0.72,484,GLASS,3GCREC,Low-income
36,2019,0.43,290,GLASS,CRKP,Low-income
36,2019,0.7,379,GLASS,3GCRKP,Low-income
36,2020,0.88,292,GLASS,CRAB,Upper-middle-income
36,2020,0.16,359,GLASS,CREC,Upper-middle-income
36,2020,0.68,372,GLASS,3GCREC,Upper-middle-income
36,2020,0.65,208,GLASS,CRKP,Upper-middle-income
36,2020,0.79,381,GLASS,3GCRKP,Upper-middle-income
37,2020,0.61,99,GLASS,CRAB,Low-income
37,2020,0.1,80,GLASS,CREC,Low-income
37,2020,0.95,39,GLASS,3GCREC,Low-income
37,2020,0.47,47,GLASS,CRKP,Low-income
37,2020,0.77,30,GLASS,3GCRKP,Low-income
38,2002,0,579,EARS-Net,CREC,High-income
38,2002,0.021857923,732,EARS-Net,3GCREC,High-income
38,2003,0.001342282,745,EARS-Net,CREC,High-income
38,2003,0.021806854,963,EARS-Net,3GCREC,High-income
38,2004,0,842,EARS-Net,CREC,High-income
38,2004,0.019262982,1194,EARS-Net,3GCREC,High-income
38,2005,0,1026,EARS-Net,CREC,High-income
38,2005,0.035612536,1404,EARS-Net,3GCREC,High-income
38,2005,0.071428571,42,EARS-Net,3GCRKP,High-income
38,2006,0,1233,EARS-Net,CREC,High-income
38,2006,0.035033805,1627,EARS-Net,3GCREC,High-income
38,2006,0,147,EARS-Net,CRKP,High-income
38,2006,0.085427136,199,EARS-Net,3GCRKP,High-income
38,2006,0.092436975,119,EARS-Net,CRPA,High-income
38,2007,0,1321,EARS-Net,CREC,High-income
38,2007,0.054022989,1740,EARS-Net,3GCREC,High-income
38,2007,0,174,EARS-Net,CRKP,High-income
38,2007,0.076271186,236,EARS-Net,3GCRKP,High-income
38,2007,0.0875,160,EARS-Net,CRPA,High-income
38,2008,0,1447,EARS-Net,CREC,High-income
38,2008,0.059171598,1859,EARS-Net,3GCREC,High-income
38,2008,0,230,EARS-Net,CRKP,High-income
38,2008,0.108196721,305,EARS-Net,3GCRKP,High-income
38,2008,0.062857143,175,EARS-Net,CRPA,High-income
38,2009,0,1610,EARS-Net,CREC,High-income
38,2009,0.064954683,1986,EARS-Net,3GCREC,High-income
38,2009,0,253,EARS-Net,CRKP,High-income
38,2009,0.111464968,314,EARS-Net,3GCRKP,High-income
38,2009,0.084821429,224,EARS-Net,CRPA,High-income
38,2010,0,1940,EARS-Net,CREC,High-income
38,2010,0.076923077,2119,EARS-Net,3GCREC,High-income
38,2010,0,301,EARS-Net,CRKP,High-income
38,2010,0.08490566,318,EARS-Net,3GCRKP,High-income
38,2010,0.064814815,216,EARS-Net,CRPA,High-income
38,2011,0,2149,EARS-Net,CREC,High-income
38,2011,0.08956602,2166,EARS-Net,3GCREC,High-income
38,2011,0.003311258,302,EARS-Net,CRKP,High-income
38,2011,0.075657895,304,EARS-Net,3GCRKP,High-income
38,2011,0.061111111,180,EARS-Net,CRPA,High-income
38,2012,0,2369,EARS-Net,CREC,High-income
38,2012,0.091783217,2288,EARS-Net,3GCREC,High-income
38,2012,0,338,EARS-Net,CRKP,High-income
38,2012,0.095092025,326,EARS-Net,3GCRKP,High-income
38,2012,0.112676056,213,EARS-Net,CRPA,High-income
38,2013,0.023529412,85,EARS-Net,CRAB,High-income
38,2013,0.000403877,2476,EARS-Net,CREC,High-income
38,2013,0.106451613,2480,EARS-Net,3GCREC,High-income
38,2013,0.003154574,317,EARS-Net,CRKP,High-income
38,2013,0.193037975,316,EARS-Net,3GCRKP,High-income
38,2013,0.093137255,204,EARS-Net,CRPA,High-income
38,2014,0.012658228,79,EARS-Net,CRAB,High-income
38,2014,0.000370782,2697,EARS-Net,CREC,High-income
38,2014,0.10739502,2691,EARS-Net,3GCREC,High-income
38,2014,0.005665722,353,EARS-Net,CRKP,High-income
38,2014,0.115819209,354,EARS-Net,3GCRKP,High-income
38,2014,0.084745763,177,EARS-Net,CRPA,High-income
38,2015,0.05952381,84,EARS-Net,CRAB,High-income
38,2015,0.000382409,2615,EARS-Net,CREC,High-income
38,2015,0.113722517,2638,EARS-Net,3GCREC,High-income
38,2015,0.005141388,389,EARS-Net,CRKP,High-income
38,2015,0.147286822,387,EARS-Net,3GCRKP,High-income
38,2015,0.092307692,195,EARS-Net,CRPA,High-income
38,2016,0,65,EARS-Net,CRAB,High-income
38,2016,0.00033456,2989,EARS-Net,CREC,High-income
38,2016,0.113902848,2985,EARS-Net,3GCREC,High-income
38,2016,0.006622517,453,EARS-Net,CRKP,High-income
38,2016,0.134955752,452,EARS-Net,3GCRKP,High-income
38,2016,0.061728395,243,EARS-Net,CRPA,High-income
38,2017,0.063492063,63,EARS-Net,CRAB,High-income
38,2017,0.000320924,3116,EARS-Net,CREC,High-income
38,2017,0.119833387,3121,EARS-Net,3GCREC,High-income
38,2017,0.00209205,478,EARS-Net,CRKP,High-income
38,2017,0.146443515,478,EARS-Net,3GCRKP,High-income
38,2017,0.090277778,288,EARS-Net,CRPA,High-income
38,2018,0.016666667,60,EARS-Net,CRAB,High-income
38,2018,0,3237,EARS-Net,CREC,High-income
38,2018,0.128822984,3237,EARS-Net,3GCREC,High-income
38,2018,0.006224066,482,EARS-Net,CRKP,High-income
38,2018,0.144927536,483,EARS-Net,3GCRKP,High-income
38,2018,0.065934066,273,EARS-Net,CRPA,High-income
38,2019,0.015873016,63,EARS-Net,CRAB,High-income
38,2019,0,3229,EARS-Net,CREC,High-income
38,2019,0.120705664,3231,EARS-Net,3GCREC,High-income
38,2019,0.009487666,527,EARS-Net,CRKP,High-income
38,2019,0.176470588,527,EARS-Net,3GCRKP,High-income
38,2019,0.065454545,275,EARS-Net,CRPA,High-income
38,2020,0,52,EARS-Net,CRAB,High-income
38,2020,0.00070922,2820,EARS-Net,CREC,High-income
38,2020,0.118245614,2850,EARS-Net,3GCREC,High-income
38,2020,0.004192872,477,EARS-Net,CRKP,High-income
38,2020,0.186858316,487,EARS-Net,3GCRKP,High-income
38,2020,0.072796935,261,EARS-Net,CRPA,High-income
38,2021,0.015151515,66,EARS-Net,CRAB,High-income
38,2021,0,2891,EARS-Net,CREC,High-income
38,2021,0.099552187,2903,EARS-Net,3GCREC,High-income
38,2021,0.006036217,497,EARS-Net,CRKP,High-income
38,2021,0.155378486,502,EARS-Net,3GCRKP,High-income
38,2021,0.082142857,280,EARS-Net,CRPA,High-income
38,2022,0.025641026,78,EARS-Net,CRAB,High-income
38,2022,0,2996,EARS-Net,CREC,High-income
38,2022,0.096774194,3007,EARS-Net,3GCREC,High-income
38,2022,0.006410256,468,EARS-Net,CRKP,High-income
38,2022,0.125799574,469,EARS-Net,3GCRKP,High-income
38,2022,0.086092715,302,EARS-Net,CRPA,High-income
39,2002,0.029315961,614,EARS-Net,3GCREC,High-income
39,2003,0.061755146,923,EARS-Net,3GCREC,High-income
39,2004,0.053291536,638,EARS-Net,3GCREC,High-income
39,2005,0.084802687,1191,EARS-Net,3GCREC,High-income
39,2005,0.195335277,343,EARS-Net,3GCRKP,High-income
39,2006,0.073626374,910,EARS-Net,3GCREC,High-income
39,2006,0.013114754,305,EARS-Net,CRKP,High-income
39,2006,0.328125,320,EARS-Net,3GCRKP,High-income
39,2006,0.213114754,183,EARS-Net,CRPA,High-income
39,2007,0.001022495,978,EARS-Net,CREC,High-income
39,2007,0.114528102,943,EARS-Net,3GCREC,High-income
39,2007,0.011111111,360,EARS-Net,CRKP,High-income
39,2007,0.348773842,367,EARS-Net,3GCRKP,High-income
39,2007,0.266304348,184,EARS-Net,CRPA,High-income
39,2008,0,45,EARS-Net,CREC,High-income
39,2008,0.159061278,767,EARS-Net,3GCREC,High-income
39,2008,0.019417476,309,EARS-Net,CRKP,High-income
39,2008,0.389285714,280,EARS-Net,3GCRKP,High-income
39,2008,0.329192547,161,EARS-Net,CRPA,High-income
39,2009,0,849,EARS-Net,CREC,High-income
39,2009,0.170305677,687,EARS-Net,3GCREC,High-income
39,2009,0.013157895,304,EARS-Net,CRKP,High-income
39,2009,0.371323529,272,EARS-Net,3GCRKP,High-income
39,2009,0.308510638,188,EARS-Net,CRPA,High-income
39,2010,0.001156961,2593,EARS-Net,CREC,High-income
39,2010,0.210417528,2419,EARS-Net,3GCREC,High-income
39,2010,0.151846785,731,EARS-Net,CRKP,High-income
39,2010,0.465049929,701,EARS-Net,3GCRKP,High-income
39,2010,0.220039293,509,EARS-Net,CRPA,High-income
39,2011,0.001618123,1854,EARS-Net,CREC,High-income
39,2011,0.198395722,1870,EARS-Net,3GCREC,High-income
39,2011,0.266666667,615,EARS-Net,CRKP,High-income
39,2011,0.459330144,627,EARS-Net,3GCRKP,High-income
39,2011,0.205696203,316,EARS-Net,CRPA,High-income
39,2012,0.831168831,231,EARS-Net,CRAB,High-income
39,2012,0.00264813,3021,EARS-Net,CREC,High-income
39,2012,0.262929596,2997,EARS-Net,3GCREC,High-income
39,2012,0.29112426,845,EARS-Net,CRKP,High-income
39,2012,0.478873239,852,EARS-Net,3GCRKP,High-income
39,2012,0.250733138,682,EARS-Net,CRPA,High-income
39,2013,0.794871795,468,EARS-Net,CRAB,High-income
39,2013,0.006267235,3989,EARS-Net,CREC,High-income
39,2013,0.261904762,3990,EARS-Net,3GCREC,High-income
39,2013,0.343427392,1453,EARS-Net,CRKP,High-income
39,2013,0.551006246,1441,EARS-Net,3GCRKP,High-income
39,2013,0.258883249,788,EARS-Net,CRPA,High-income
39,2014,0.899371069,477,EARS-Net,CRAB,High-income
39,2014,0.002164502,3696,EARS-Net,CREC,High-income
39,2014,0.286681104,3694,EARS-Net,3GCREC,High-income
39,2014,0.329277567,1315,EARS-Net,CRKP,High-income
39,2014,0.564821835,1319,EARS-Net,3GCRKP,High-income
39,2014,0.250996016,753,EARS-Net,CRPA,High-income
39,2015,0.78313253,664,EARS-Net,CRAB,High-income
